,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
347,51810044402,Virginia,Virginia Beach,1,5881,2495,0,32,0.0054413,0,0,0,0,0,0,4.5,86125,0,1,0,1,0,0,0,0,20.86896992,3910.79788,20.86896992,0.997804224,753.6828914,0.997804224,3910.79788,0.664988587,753.6828914,0.128155567,917.852319,0.156070791,483.5045769,0.082214687,3218.550132,0.547279397,318.2727996,0.054118823,104.2602503,0.01772832,1,0.000170039,16.9055706,0.002874608,251.809161,0.042817405,288.263031,0.049015989,30.8281454,0.01235597,93.3289533,0.037406394,20.86896992,0.003548541,0.997804224,0.000169666,4.24996686,0.000722661,3.478161573,0.000591423,17.30126762,0.002941892,1.341825724,0.000228163,1.286342382,0.000218729,0,0,0,0,0.939533681,0.000159757,1.017721653,0.000173052,0,0,0.426324129,0.000170871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1337,832,4924,434,170,2,25,326,373,67,137
348,51810044600,Virginia,Virginia Beach,1,5999,2312,0,455,0.075846,0,0,0,0,0,0,2.3,129911,1,1,1,1,1,0,0,0,693.5881342,4822.164838,693.5881342,39.7696111,365.8955863,39.7696111,4822.164838,0.803828111,365.8955863,0.060992763,965.8245503,0.160997591,1383.318498,0.230591515,4604.302233,0.767511624,78.89860909,0.01315196,77.01530773,0.012838024,1.746330753,0.000291104,2.512541725,0.000418827,57.68979795,0.009616569,90.00861884,0.015003937,18.57260452,0.008033133,10.81892507,0.004679466,693.5881342,0.115617292,39.7696111,0.006629373,170.944553,0.028495508,140.5528796,0.023429385,674.6681258,0.112463432,2.974887678,0.000495897,7.228705785,0.001204985,0,0,1.152123526,0.000192053,7.564297534,0.001260926,7.874481765,0.001312632,2.707994052,0.001171278,1.588612052,0.000687116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,1195,1718,5716,97,96,2,6,82,127,25,14
349,51810044805,Virginia,Virginia Beach,1,3277,1592,0,0,0,0,1,0,0,0,1,10.1,46471,0,1,0,1,0,0,0,0,0,909.815013,0,0,394.2322075,0,909.815013,0.277636562,394.2322075,0.120302779,186.0451102,0.056772997,36.91789161,0.011265759,571.7658388,0.174478437,231.7404962,0.070717271,27.39736431,0.008360502,1.619868228,0.000494314,6.479472907,0.001977258,70.81195998,0.021608776,99.53117322,0.03037265,32.15141048,0.02019561,34.65289342,0.021766893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,634,70,2190,681,100,8,19,279,368,73,120
350,51810044806,Virginia,Virginia Beach,1,3758,1533,0,11,0.0029271,0,1,0,1,1,1,27.8,32536,0,1,0,1,0,0,0,1,0,2564.346173,0,0,1484.74473,0,2564.346173,0.682369924,1484.74473,0.395089071,611.5099209,0.162722172,160.8686246,0.042806978,1279.493472,0.340471919,970.2731099,0.258188693,69.86633935,0.018591362,12.2564597,0.003261432,21.79790046,0.005800399,210.6588678,0.056056112,209.9946384,0.055879361,170.7330629,0.111371861,251.1462409,0.163826641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,889,242,1925,1387,95,13,28,310,302,226,334
351,51810044807,Virginia,Virginia Beach,1,5762,2467,0,5,0.0008678,0,1,0,0,0,1,23.3,48421,0,1,0,1,0,0,0,0,0,984.2126197,0,0,396.4299678,0,984.2126197,0.170810937,396.4299678,0.068800758,264.7609434,0.045949487,67.06055972,0.011638417,687.2029683,0.11926466,167.8448807,0.029129622,41.62926769,0.007224795,1.999999959,0.000347102,7.048419744,0.001223259,78.48706688,0.013621497,97.82906255,0.016978317,13.86702505,0.005621007,25.85678722,0.010481065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324,1340,513,3955,1125,198,7,27,450,582,201,158
352,51810044808,Virginia,Virginia Beach,1,3986,1855,0,6,0.0015053,0,1,0,0,0,1,12.2,61118,0,1,0,1,0,0,0,0,14.27817583,2557.094108,14.27817583,3.26521337,638.2313944,3.26521337,2557.094108,0.641518843,638.2313944,0.160118263,548.8248766,0.137688128,172.0962506,0.043175176,1812.817249,0.454796099,480.1242528,0.120452647,81.80555568,0.02052322,6.344373986,0.001591664,18.29354029,0.004589448,157.7091227,0.039565761,163.3982702,0.040993043,22.19501719,0.011964969,90.79666864,0.048946991,14.27817583,0.003582081,3.26521337,0.00081917,2.689413726,0.000674715,1.396495759,0.00035035,10.96468568,0.002750799,1.904809475,0.000477875,0.636904873,0.000159785,0.029629283,7.43334E-06,0.116978496,2.93473E-05,0.625167519,0.000156841,0.854186267,0.000214297,0.140622126,7.58071E-05,0.558097266,0.000300861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,841,277,2876,711,124,7,24,244,265,31,140
353,51810045000,Virginia,Virginia Beach,0,1298,27,1,1201,0.9252697,0,0,0,0,0,1,36.4,81591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.958316,0.999967886,471.9848398,0.363624684,47.00000149,0.036209554,0,0,774.9895884,0.597064398,420.989593,0.324337129,44.98957891,0.034660693,10.00000017,0.00770416,5.000000099,0.00385208,41.98957851,0.032349444,86.00000267,0.06625578,0,0,0,0,1295.45148,0.99803658,471.0732632,0.362922391,47.00000149,0.036209554,0,0,772.8628796,0.595425947,420.8628841,0.32423951,44.86286996,0.034563074,10.00000017,0.00770416,5.000000099,0.00385208,41.86286956,0.032251826,86.00000267,0.06625578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,0,775,421,45,10,5,42,86,0,0
354,51810045200,Virginia,Virginia Beach,1,3734,828,0,903,0.2418318,0,0,0,0,0,0,7.3,62672,1,1,1,1,1,0,0,0,3682.826928,3734.000059,3682.826928,1138.356408,1159.641371,1138.356408,3734.000059,1.000000016,1159.641371,0.310562767,1240.000028,0.332083564,46.00000053,0.012319229,2480.000037,0.664167123,738.0000123,0.197643281,101.0000009,0.027048742,17.00000013,0.004552758,22.00000045,0.005891805,376.0000061,0.100696306,382.0000014,0.102303161,17.00130427,0.020532976,29.38403114,0.03548796,3682.826928,0.986295374,1138.356408,0.304862455,1226.323357,0.328420824,44.49047536,0.011914964,2435.307419,0.652198023,736.2401593,0.197171976,99.95016398,0.026767585,16.98136292,0.004547767,21.9930115,0.005889933,372.3548073,0.099720088,379.7087686,0.101689547,16.59087694,0.020037291,28.68581052,0.034644699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1240,46,2480,738,101,17,22,376,382,16,28
355,51810045405,Virginia,Virginia Beach,1,4651,1715,0,5,0.001075,0,0,0,0,0,0,9,62785,0,1,0,1,0,0,0,0,0,2536.125507,0,0,1123.199443,0,2536.125507,0.545286069,1123.199443,0.241496333,653.7682897,0.140565102,186.7456801,0.040151727,1151.674644,0.247618715,912.5665542,0.196208676,256.5565781,0.055161595,9.916893614,0.002132207,8.118250913,0.001745485,197.2926035,0.042419394,252.3654153,0.054260463,27.98471323,0.016317617,49.61794694,0.028931747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,1145,325,2297,1519,481,13,19,322,432,46,91
356,51810045406,Virginia,Virginia Beach,1,9254,3117,0,4,0.0004322,0,0,0,0,0,0,7.4,74926,0,1,0,1,0,0,0,0,41.58061981,4372.788829,41.58061981,5.807694197,1225.881231,5.807694197,4372.788829,0.47252959,1225.881231,0.132470416,1349.874836,0.145869336,192.4218267,0.020793368,1641.767029,0.177411609,1630.769398,0.17622319,672.5042396,0.072671735,3.182877951,0.000343946,14.38271736,0.001554216,410.1825678,0.044324894,466.6984928,0.050432083,47.50992101,0.015242195,233.8447092,0.075022364,41.58061981,0.004493259,5.807694197,0.000627587,9.009134293,0.000973539,1.38602066,0.000149775,23.56235123,0.00254618,9.009134293,0.000973539,7.969618797,0.000861208,0,0,0,0,1.039515525,0.000112331,2.425536156,0.000262107,0,0,2.536762953,0.000813848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,2584,434,4134,2948,1296,13,31,832,980,106,506
357,51810045407,Virginia,Virginia Beach,1,4434,1466,0,0,0,0,0,0,0,0,0,7.3,64432,0,1,0,1,0,0,0,0,328.9474819,4230.310413,328.9474819,68.36735215,1055.858561,68.36735215,4230.310413,0.954061888,1055.858561,0.238127776,1138.47998,0.256761385,312.9493781,0.070579472,2705.183123,0.610099938,872.1124629,0.19668752,312.0548073,0.070377719,4.091893787,0.000922845,18.89686155,0.004261809,317.9712415,0.071712053,335.6198304,0.075692339,7.868852369,0.005367566,71.74134799,0.048936799,328.9474819,0.074187524,68.36735215,0.015418889,78.14476925,0.017623989,27.58911089,0.006222172,201.3820455,0.045417692,83.52245474,0.018836819,21.16668665,0.004773723,1.144292928,0.000258072,1.715756334,0.000386955,20.01624626,0.004514264,23.45254028,0.005289251,0,0,5.696233231,0.003885562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,1180,329,2869,883,322,6,20,334,346,8,78
358,51810045408,Virginia,Virginia Beach,1,6415,2337,0,0,0,1,1,1,0,0,1,8.4,59762,1,1,1,1,1,0,0,0,939.8882633,3558.951256,939.8882633,264.6581896,1304.783375,264.6581896,3558.951256,0.554785854,1304.783375,0.203395694,999.4588044,0.155800281,277.9885413,0.043334145,2495.478107,0.38900672,592.2103407,0.092316499,143.1168312,0.022309716,3.804881373,0.000593123,12.04731321,0.001877991,312.2938313,0.048681813,345.8503732,0.053912763,81.66365777,0.034943799,113.5851533,0.048602975,939.8882633,0.146514149,264.6581896,0.041256148,247.5214489,0.038584793,101.9099957,0.015886204,651.953864,0.101629597,155.4198776,0.024227572,44.79005265,0.006982081,1.182215214,0.000184289,3.851586186,0.000600403,82.69066549,0.012890205,81.6578891,0.012729211,28.86852704,0.012352814,32.3008321,0.013821494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,1842,399,4527,1020,275,18,22,553,579,114,199
359,51810045412,Virginia,Virginia Beach,0,1658,665,0,0,0,0,0,0,0,0,0,4,116797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.000002,1.000000001,273.1931819,0.164772727,322.0000014,0.194209892,300.9999999,0.181544029,1599.999996,0.965018092,15.00000011,0.009047045,12.00000004,0.007237636,0,0,8.000000019,0.00482509,22.99999993,0.013872135,25.99999992,0.015681544,0,0,5.022658669,0.00755287,1658.000002,1.000000001,273.1931819,0.164772727,322.0000014,0.194209892,300.9999999,0.181544029,1599.999996,0.965018092,15.00000011,0.009047045,12.00000004,0.007237636,0,0,8.000000019,0.00482509,22.99999993,0.013872135,25.99999992,0.015681544,0,0,5.022658669,0.00755287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,322,301,1600,15,12,0,8,23,26,0,5
360,51810045414,Virginia,Virginia Beach,1,6161,2159,0,3,0.0004869,0,1,0,0,0,1,21.1,54167,0,1,0,1,0,0,0,0,0,3215.607897,0,0,1385.920759,0,3215.607897,0.52192954,1385.920759,0.224950618,917.9622297,0.148995655,183.8668173,0.029843665,1608.517832,0.261080641,1036.571584,0.168247295,196.1620808,0.031839325,8.286953639,0.001345066,19.49883959,0.003164882,346.5706371,0.056252335,337.3169556,0.054750358,38.89411836,0.018014876,161.9763385,0.075023779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,1708,362,3083,1943,419,15,36,665,705,29,296
361,51810045415,Virginia,Virginia Beach,1,1974,618,0,4,0.0020263,0,0,0,0,0,0,5.2,69583,0,1,0,1,0,0,0,0,0,1855.064632,0,0,235.4335178,0,1855.064632,0.939749054,235.4335178,0.119267233,458.6705467,0.2323559,226.2862354,0.114633351,1264.317859,0.640485238,325.3603378,0.164822866,105.8911533,0.053642935,18.1800167,0.009209735,9.99189779,0.005061752,131.3233559,0.066526523,181.1031187,0.091744234,3.176443382,0.005139876,67.77924094,0.109675147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,496,242,1347,350,111,19,10,137,185,4,74
362,51810045417,Virginia,Virginia Beach,1,9169,3017,0,0,0,0,0,0,0,0,0,3.3,94554,1,1,1,1,1,0,0,0,5150.750601,7767.357894,5150.750601,567.1720398,742.804658,567.1720398,7767.357894,0.8471325,742.804658,0.081012614,2321.535976,0.253194021,507.4606756,0.055345259,6329.148771,0.690276886,666.541139,0.072695075,341.4912432,0.03724411,19.00000006,0.0020722,17.66710489,0.00192683,393.5095945,0.042917395,409.0159135,0.044608563,22.46929904,0.007447563,86.11976652,0.028544835,5150.750601,0.561757073,567.1720398,0.061857568,1581.981597,0.172535892,313.0367349,0.034140772,4055.910126,0.442350325,500.7585217,0.054614301,264.5809654,0.028856033,17.03056273,0.001857407,13.64328994,0.00148798,298.8271167,0.032591026,279.4461356,0.030477275,12.88379282,0.004270399,56.49435021,0.01872534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,2714,631,7532,751,375,19,20,472,507,34,101
363,51810045420,Virginia,Virginia Beach,1,4636,1548,0,0,0,0,0,0,0,0,0,5.3,112692,1,1,1,1,1,0,0,0,1423.229628,2935.726924,1423.229628,30.88533521,148.6730652,30.88533521,2935.726924,0.633245669,148.6730652,0.032069255,898.4251545,0.193793174,240.6926479,0.051918173,2700.427776,0.582490892,63.32028029,0.013658387,84.27561398,0.018178519,0,0,5.522163471,0.001191148,82.18108727,0.017726723,114.7382188,0.0247494,12.6858238,0.008194977,16.42353972,0.010609522,1423.229628,0.306995174,30.88533521,0.006662065,425.9801736,0.091885283,117.9617805,0.025444733,1315.290506,0.283712361,31.8225924,0.006864235,40.61974698,0.008761809,0,0,2.000000028,0.000431406,33.49678191,0.007225363,56.54129329,0.012196137,9.705709757,0.006269838,8.016833954,0.005178833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,1328,360,4179,199,121,1,9,127,199,11,31
364,51810045421,Virginia,Virginia Beach,1,3656,1149,0,0,0,0,0,0,0,0,0,2.1,120313,1,1,1,1,1,0,0,0,2554.707619,3547.733037,2554.707619,58.01087388,83.79775797,58.01087388,3547.733037,0.970386498,83.79775797,0.022920612,1120.028641,0.306353567,164.7941997,0.045075,2605.473277,0.712656804,456.4327099,0.124844833,273.897098,0.074917149,3.761315362,0.001028806,8.283945965,0.00226585,199.8847226,0.054673064,183.3168305,0.050141365,14.5409628,0.01265532,31.43703486,0.027360344,2554.707619,0.698771231,58.01087388,0.015867307,803.929068,0.219893071,121.5621077,0.033250029,1868.687646,0.511129006,337.5538554,0.092328735,207.852437,0.056852417,3.151688346,0.000862059,5.174897388,0.001415453,132.2871186,0.036183566,126.6032712,0.034628903,12.20584837,0.010623019,22.68375061,0.019742168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1147,171,2680,478,277,4,9,208,190,13,32
365,51810045422,Virginia,Virginia Beach,1,4972,1560,0,9,0.0018101,0,0,0,0,0,0,2.1,96250,1,1,1,1,1,0,0,0,2363.166473,4789.311438,2363.166473,242.3540584,462.3350655,242.3540584,4789.311438,0.963256524,462.3350655,0.092987744,1420.238074,0.285647239,248.6314743,0.05000633,3302.173175,0.664153897,769.6998332,0.154806885,397.396287,0.079926848,4.969448941,0.000999487,20.98219385,0.004220071,294.09051,0.059149338,323.8116902,0.06512705,39.92361077,0.025592058,37.10808955,0.023787237,2363.166473,0.475294946,242.3540584,0.048743777,704.7192645,0.141737583,105.790166,0.021277185,1490.375396,0.2997537,465.2124242,0.093566457,232.7497253,0.046812093,2.626754151,0.000528309,16.08206114,0.003234526,156.1201242,0.031399864,178.1150502,0.035823622,26.72172384,0.01712931,17.9587311,0.011512007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,1475,267,3459,782,403,5,21,302,332,41,39
366,51810045423,Virginia,Virginia Beach,1,8805,2679,0,1426,0.1619534,0,0,0,0,0,0,4.3,107833,1,1,1,1,1,0,0,0,6261.797087,7365.47524,6261.797087,519.6618187,602.1849907,519.6618187,7365.47524,0.836510533,602.1849907,0.068391254,1930.162928,0.219212144,1213.990877,0.137875171,5826.155671,0.661687186,780.2373327,0.088612985,437.091407,0.049641273,18.54859983,0.002106599,16.90471993,0.0019199,286.5374636,0.032542585,352.627794,0.040048585,41.95967991,0.015662441,27.91601512,0.010420312,6261.797087,0.711163781,519.6618187,0.059018946,1683.613962,0.191211126,952.7758643,0.108208502,4932.492842,0.560192259,671.8621097,0.076304612,390.9340584,0.044399098,16.72673569,0.001899686,12.99889905,0.001476309,236.7823933,0.026891811,301.6123252,0.034254665,33.66876407,0.012567661,23.28717041,0.008692486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,1958,1248,6426,1606,443,19,18,293,377,42,28
367,51810045424,Virginia,Virginia Beach,1,4442,1450,0,0,0,0,0,0,0,0,0,1.5,118050,1,1,1,1,1,0,0,0,3114.687198,4142.270285,3114.687198,307.2661179,451.8550223,307.2661179,4142.270285,0.932523702,451.8550223,0.101723328,1196.496796,0.269359927,298.9344075,0.067297255,3473.424491,0.781950583,291.9111746,0.065716158,192.9711748,0.043442408,1.999999953,0.000450248,17.2121044,0.003874855,164.7513643,0.037089456,164.2705097,0.036981204,10.53763848,0.007267337,0,0,3114.687198,0.701190274,307.2661179,0.069172922,889.2432476,0.200189835,234.2797178,0.052741945,2590.425256,0.583166424,226.232415,0.050930305,147.3020183,0.033161193,0.067883968,1.52823E-05,15.58034861,0.003507508,135.0792926,0.030409566,133.0305493,0.029948345,4.711306454,0.003249177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,1286,318,3731,311,207,2,18,173,172,17,0
368,51810045425,Virginia,Virginia Beach,1,2976,984,0,0,0,0,0,0,0,0,0,5.1,87381,0,1,0,1,0,0,0,0,0,1221.90577,0,0,194.4290315,0,1221.90577,0.410586616,194.4290315,0.065332336,321.9371245,0.108177797,81.69140743,0.02745007,1006.52457,0.338213901,105.912285,0.035588805,55.76673699,0.018738823,1.905089453,0.000640151,6.997191043,0.002351207,44.79990023,0.01505373,73.54170619,0.024711595,7.515626872,0.007637832,15.87846969,0.016136656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,779,211,2547,205,91,3,15,115,180,11,40
369,51810045426,Virginia,Virginia Beach,1,6739,2237,0,0,0,0,0,0,0,0,0,4.8,97739,1,1,1,1,1,0,0,0,736.1382223,4756.947476,736.1382223,81.31992602,611.6812865,81.31992602,4756.947476,0.705883288,611.6812865,0.090767367,1413.548045,0.20975635,228.7143155,0.03393891,3804.061311,0.564484539,493.1456035,0.073177861,189.7625994,0.028158866,6.000000161,0.00089034,20.16106219,0.002991699,243.8169145,0.036179984,341.5562636,0.050683523,16.41470782,0.007337822,54.48773684,0.024357504,736.1382223,0.109235528,81.31992602,0.012067061,268.5657347,0.039852461,43.33793056,0.006430914,651.5485157,0.096683264,35.36902884,0.005248409,37.75857871,0.005602994,0.036424488,5.40503E-06,1.054361603,0.000156457,10.37131208,0.001538999,37.08442039,0.005502956,0.120724909,5.39673E-05,7.425635586,0.003319462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,1967,345,5354,728,279,6,22,350,479,17,73
370,51810045427,Virginia,Virginia Beach,1,6281,2202,0,0,0,0,0,0,0,0,0,14.2,76875,1,1,1,1,1,0,0,0,3903.865219,5950.829833,3903.865219,1222.03175,1741.472325,1222.03175,5950.829833,0.947433503,1741.472325,0.277260361,1657.787523,0.263936877,255.7189247,0.040713091,4518.0619,0.719322067,860.699329,0.137032213,205.718922,0.032752575,3.999999993,0.000636841,17.0000001,0.002706575,345.3496643,0.054983229,415.0000035,0.066072282,14.5080607,0.006588583,133.3267041,0.060548004,3903.865219,0.621535618,1222.03175,0.194560062,1113.178911,0.177229567,147.9550115,0.023555964,2819.186643,0.448843599,679.5550022,0.108192167,137.79359,0.021938161,2.219006625,0.000353289,12.31796333,0.001961147,252.7929953,0.040247253,286.1601208,0.045559643,0,0,88.36073848,0.040127492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,1725,282,4786,875,226,4,17,373,427,20,147
371,51810045428,Virginia,Virginia Beach,1,1462,782,0,48,0.0328317,0,0,0,0,1,0,9.4,88056,0,1,0,1,0,0,0,1,361.8672279,1364.052565,361.8672279,117.734267,443.7973851,117.734267,1364.052565,0.933004491,443.7973851,0.303554983,183.5642229,0.125556924,639.947591,0.437720651,1263.749173,0.864397519,32.50290527,0.022231809,38.96740443,0.026653491,0,0,2.702930595,0.00184879,26.13015193,0.017872881,32.64471028,0.022328803,203.3117397,0.259989437,31.20130643,0.039899369,361.8672279,0.247515204,117.734267,0.080529594,59.47813297,0.040682717,116.6699342,0.079801597,320.6908377,0.219350778,14.01737487,0.009587808,16.50156832,0.011286982,0,0,0.133699492,9.14497E-05,10.52374893,0.007198187,11.23932383,0.007687636,48.64644857,0.062207735,7.465544153,0.009546732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,212,649,1354,35,42,0,3,28,37,202,31
