"","CensusTract","State","County","Urban","OHU2010","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","LowIncomeTracts","PovertyRate","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lalowihalf","laseniorshalf","laseniorshalfshare","lablackhalf","lablackhalfshare","laasianhalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","laseniors1","laseniors1share","lablack1","lablack1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lalowi10","lalowi10share","laseniors10","laseniors10share","lablack10","lablack10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lablack20","lablack20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractSeniors","TractBlack","TractHUNV"
"149",51700032113,"Virginia","Newport News",1,1336,0.1034107,0,1,0,1,1,11.7,0,1,0,1,0,0,0,1,321.0662246,2223.004219,321.0662246,68.48575124,607.9911076,68.48575124,2223.004219,607.9911076,596.9359194,0.216595036,652.9859859,0.236932506,0.015969037,160.0195354,0.119775101,48.53303753,0.036327124,321.0662246,0.116497179,68.48575124,0.024849692,239.2452755,0.086808881,98.3545754,0.035687437,17.02559375,0.012743708,3.272380546,0.002449387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,625,848,153
"150",51700032114,"Virginia","Newport News",1,739,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,563.3460242,0,0,75.92924738,0,563.3460242,75.92924738,58.06976484,0.033335112,118.259346,0.06788711,0.016147904,9.869066469,0.013354623,5.693692223,0.00770459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,210,350,26
"151",51700032117,"Virginia","Newport News",1,2101,0.0162919,0,0,0,0,0,17.9,1,1,1,1,1,0,0,1,1459.376442,3604.988372,1459.376442,251.9694565,906.7630308,251.9694565,3604.988372,906.7630308,1047.342363,0.24032638,996.7513702,0.228717616,0.025409497,248.6453601,0.118346197,171.8897072,0.081813283,1459.376442,0.334872979,251.9694565,0.057817682,146.9450534,0.033718461,402.5432446,0.092368803,68.78017031,0.032736873,52.01475462,0.024757142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1162,1310,261
"152",51700032123,"Virginia","Newport News",1,2135,0,1,1,1,1,1,12.9,1,1,1,1,1,0,0,1,5326.940407,5680.000093,5326.940407,1932.395117,2149.621435,1932.395117,5680.000093,2149.621435,190.0000022,0.033450705,2810.000032,0.494718315,0.039084507,132.7495479,0.062177774,340.1525461,0.159322036,5326.940407,0.937841621,1932.395117,0.340210408,183.9556914,0.032386565,2608.059142,0.459165342,113.1982464,0.053020256,319.4472696,0.149624014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,190,2810,151
"153",51700032124,"Virginia","Newport News",1,1434,0,1,1,1,0,1,9,1,1,1,1,1,0,0,0,946.7081875,2398.715986,946.7081875,302.1990151,838.723402,302.1990151,2398.715986,838.723402,91.10187665,0.02351623,1282.989503,0.331179531,0.033193814,5.292717137,0.003690877,75.33776806,0.052536798,946.7081875,0.244374855,302.1990151,0.078006973,32.95018161,0.008505468,508.2750745,0.13120162,1.689304321,0.001178036,27.1190757,0.018911489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,154,2013,12
"154",51700032126,"Virginia","Newport News",1,1394,0,0,1,0,0,1,17.7,0,1,0,1,0,0,0,0,0.033285003,2089.902804,0.033285003,0.018933967,1199.389943,0.018933967,2089.902804,1199.389943,92.89301376,0.027035219,405.0948015,0.117897206,0.015108477,72.2664627,0.051841078,82.10470319,0.058898639,0.033285003,9.68714e-06,0.018933967,5.51047e-06,0,0,0.033285003,9.68714e-06,0.000981298,7.03944e-07,0.00109817,7.87783e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,153,803,109
"155",51700032127,"Virginia","Newport News",1,2045,0,0,1,0,0,1,14.5,0,1,0,1,0,0,0,0,223.906354,1265.69749,223.906354,173.6041083,612.3619735,173.6041083,1265.69749,612.3619735,181.1136854,0.043442956,236.9222327,0.056829511,0.012791581,12.35228989,0.00604024,21.99831284,0.010757121,223.906354,0.053707449,173.6041083,0.041641667,6.42677588,0.001541563,43.76721072,0.010498252,0,0,3.506879069,0.001714855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,317,1235,81
"156",51700032128,"Virginia","Newport News",1,1566,0,0,1,0,0,1,15.5,0,1,0,1,0,0,0,0,0,1158.429389,0,0,485.3760474,0,1158.429389,485.3760474,169.4034853,0.051303297,356.5685414,0.107985627,0.01583016,69.32102042,0.044266297,99.24672359,0.063375941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,288,1196,127
"157",51700032129,"Virginia","Newport News",1,1284,0,0,0,0,0,1,14.1,0,0,0,0,0,0,0,0,0,95.09929848,0,0,31.93475342,0,95.09929848,31.93475342,4.697241306,0.001551781,35.20612621,0.011630699,0.00039342,0.481852055,0.000375274,8.535455465,0.006647551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,182,1347,88
"158",51700032130,"Virginia","Newport News",1,2181,0,0,0,0,0,0,3.1,0,1,0,1,0,0,0,0,183.6318564,4788.974945,183.6318564,13.55349433,371.5176163,13.55349433,4788.974945,371.5176163,554.2184723,0.105324681,1136.05744,0.215898411,0.070236364,7.31165798,0.003352434,13.59858184,0.006235021,183.6318564,0.03489773,13.55349433,0.002575731,36.7532869,0.006984661,38.93095273,0.007398509,0,0,0.564580195,0.000258863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,623,1239,10
"159",51700032131,"Virginia","Newport News",1,1660,0.0020907,0,0,0,0,0,8.4,1,1,1,1,1,0,0,0,2618.474361,4778.608921,2618.474361,417.8461376,775.5119189,417.8461376,4778.608921,775.5119189,247.6875647,0.051784981,1844.835456,0.385706765,0.045945167,17.72087064,0.010675223,70.29964775,0.042349185,2618.474361,0.547454393,417.8461376,0.087360681,115.693743,0.024188531,1137.556694,0.237833304,2.069505861,0.00124669,39.04756305,0.023522628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,248,1846,19
"160",51700032132,"Virginia","Newport News",1,2330,0.0164379,0,1,0,0,1,17.9,0,1,0,1,0,0,0,0,0,3462.938579,0,0,1163.231178,0,3462.938579,1163.231178,384.5142109,0.069457047,1104.551975,0.199521672,0.024629259,69.62399088,0.029881541,105.3910762,0.045232222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,601,1785,127
"161",51700032211,"Virginia","Newport News",1,2387,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,4925.69515,6199.262403,4925.69515,646.7222817,736.0868763,646.7222817,6199.262403,736.0868763,948.6399248,0.150291496,1329.105569,0.210568056,0.047733771,58.85851025,0.024657943,123.6122044,0.05178559,4925.69515,0.780369954,646.7222817,0.10245917,782.0359296,0.123896694,998.5907275,0.158205122,43.52443609,0.018233949,99.29518867,0.04159832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,970,1342,57
"162",51700032212,"Virginia","Newport News",1,1534,0.0007612,0,1,0,0,1,26.8,0,1,0,1,0,0,0,0,0,1360.565457,0,0,802.9215105,0,1360.565457,802.9215105,147.2143442,0.037354566,820.5646563,0.208212295,0.015423423,61.5268278,0.040108753,128.7686715,0.083943071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,376,2644,140
"163",51700032223,"Virginia","Newport News",1,1215,0,1,1,1,0,1,12.6,1,1,1,1,1,0,0,0,1802.724459,2847.025828,1802.724459,805.8908102,1196.553523,805.8908102,2847.025828,1196.553523,109.5926164,0.034857702,1539.440536,0.489643936,0.047606174,82.83225635,0.068174697,92.84809084,0.076418182,1802.724459,0.573385642,805.8908102,0.256326594,47.5395764,0.01512073,1013.674391,0.322415519,33.39687185,0.027487137,56.01081173,0.046099434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,132,1694,101
"164",51700032224,"Virginia","Newport News",1,2796,0.0007013,0,1,0,1,1,14.4,0,1,0,1,0,0,0,1,321.4401818,4714.510734,321.4401818,115.8038581,1474.236715,115.8038581,4714.510734,1474.236715,481.720387,0.067562467,2201.544578,0.308772031,0.030843951,197.7171088,0.070714274,215.7700486,0.077170976,321.4401818,0.045082774,115.8038581,0.016241775,40.20668792,0.005639087,101.4266227,0.014225333,16.38714115,0.005860923,13.39057128,0.004789189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,673,3413,206
"165",51700032225,"Virginia","Newport News",1,1428,0.0007996,0,1,0,0,1,24,0,1,0,1,0,0,0,0,0,1913.327348,0,0,1243.533841,0,1913.327348,1243.533841,34.21309936,0.00911863,1254.854837,0.334449583,0.006346807,76.21903088,0.053374671,222.7125134,0.155961144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,234,2290,182
"166",51700032226,"Virginia","Newport News",1,1490,0,0,1,0,0,1,12.8,0,1,0,1,0,0,0,0,0,1886.469283,0,0,782.799389,0,1886.469283,782.799389,90.62197809,0.022447852,908.1878923,0.224966037,0.021357221,45.57560395,0.030587654,91.02681848,0.061091824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,193,1813,102
"167",51700032300,"Virginia","Newport News",1,837,0.4451049,1,1,1,0,1,16.2,1,1,1,1,1,0,0,0,4179.801638,5707.093635,4179.801638,2481.024927,3430.066338,2481.024927,5707.093635,3430.066338,5.97706713,0.001044942,1131.764019,0.197860842,0.02982443,4.587199316,0.005480525,30.50117714,0.036441072,4179.801638,0.730734552,2481.024927,0.433745617,5.204831967,0.000909936,729.3975433,0.127517053,2.418689851,0.002889713,17.05481305,0.020376121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,6,1135,4
"168",51700032400,"Virginia","Newport News",1,1286,0.0293501,0,0,0,0,0,8.1,1,1,1,1,1,0,0,0,3338.999997,3338.999997,3338.999997,1007.727143,1007.727143,1007.727143,3338.999997,1007.727143,165.9999999,0.049715484,1139,0.341120096,0.021862833,78.79841324,0.061274038,188.5122151,0.146588037,3338.999997,0.999999999,1007.727143,0.301805074,165.9999999,0.049715484,1139,0.341120096,78.79841324,0.061274038,188.5122151,0.146588037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,166,1139,75
"169",51710000100,"Virginia","Norfolk",1,1103,0,1,1,1,1,1,9.1,1,1,1,1,1,0,0,1,1358.32335,2356.000016,1358.32335,462.9922121,702.3370204,462.9922121,2356.000016,702.3370204,226,0.095925297,551.0000006,0.233870968,0.021222411,107.4364411,0.097403845,74.76320493,0.067781691,1358.32335,0.576537925,462.9922121,0.196516219,117.8488977,0.050020755,393.4271868,0.166989468,92.02890847,0.083435094,44.31777326,0.040179305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,226,551,109
"170",51710000201,"Virginia","Norfolk",1,1304,0,1,1,1,0,1,17.5,1,1,1,1,1,0,0,0,1737.337666,2741.999995,1737.337666,848.1451052,1357.016436,848.1451052,2741.999995,1357.016436,191.999998,0.070021881,673.9999923,0.245805978,0.018234865,93.54545421,0.071737312,170.8763294,0.13104013,1737.337666,0.633602358,848.1451052,0.309316231,130.2157506,0.047489333,456.1704232,0.166364122,55.90244221,0.042869971,110.4023157,0.084664353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,192,674,89
"171",51710000202,"Virginia","Norfolk",1,1549,0.0010339,1,1,1,0,1,23.3,1,1,1,1,1,0,0,0,3829.184667,3869.000012,3829.184667,1569.235977,1586.220085,1569.235977,3869.000012,1586.220085,354.0000008,0.091496511,822.0000078,0.212458002,0.030498837,67.09361037,0.043314145,138.896687,0.089668617,3829.184667,0.989709141,1569.235977,0.405592137,350.6252656,0.090624261,812.4882361,0.209999544,66.28332858,0.042791045,137.3332634,0.088659305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,354,822,66
"172",51710000300,"Virginia","Norfolk",1,1470,0.0073702,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,438.5290395,0,0,70.27457231,0,438.5290395,70.27457231,97.7756081,0.032755648,85.4684796,0.028632656,0.003453119,21.85475359,0.014867179,49.59247776,0.033736379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,363,666,299
"173",51710000400,"Virginia","Norfolk",1,1697,0,1,1,1,1,1,11.4,1,1,1,1,1,0,0,1,2839.891119,3087.102397,2839.891119,925.8571585,1026.033298,925.8571585,3087.102397,1026.033298,196.1082653,0.060508567,583.9187846,0.18016624,0.017738411,168.087933,0.099050049,284.7444355,0.167792832,2839.891119,0.87623916,925.8571585,0.285670212,176.0421837,0.054317243,545.0064312,0.16815996,160.2840553,0.094451417,260.9520472,0.153772568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,213,605,191
"174",51710000500,"Virginia","Norfolk",1,1343,0.0003144,0,1,0,0,1,21.2,0,1,0,1,0,0,0,0,199.0911179,2027.444283,199.0911179,110.0776863,987.5796783,110.0776863,2027.444283,987.5796783,152.5952569,0.047970845,373.8599927,0.117529077,0.026180476,10.1141132,0.007530985,120.1222247,0.089443205,199.0911179,0.062587588,110.0776863,0.034604743,1.227935731,0.000386022,69.16609955,0.021743508,0,0,12.51229763,0.009316677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,258,627,23
"175",51710000600,"Virginia","Norfolk",1,1766,0,1,1,1,0,1,10.6,1,1,1,1,1,0,0,0,1900.587224,4326.999964,1900.587224,852.289276,1923.16209,852.289276,4326.999964,1923.16209,258.9999998,0.059856714,1622.999988,0.375086662,0.019412988,61.4650949,0.034804697,208.0046197,0.11778291,1900.587224,0.439239016,852.289276,0.19697002,87.17525012,0.020146811,937.254621,0.216606106,26.61330901,0.015069824,87.34920213,0.049461609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,259,1623,63
"176",51710000700,"Virginia","Norfolk",1,1138,0,0,0,0,0,0,8.4,1,1,1,1,1,0,0,0,2864.000044,2864.000044,2864.000044,551.5432608,551.5432608,551.5432608,2864.000044,551.5432608,305.0000037,0.106494415,452.9999997,0.158170391,0.031075419,94.53953584,0.083075163,137.5258321,0.12084871,2864.000044,1.000000015,551.5432608,0.192577954,305.0000037,0.106494415,452.9999997,0.158170391,94.53953584,0.083075163,137.5258321,0.12084871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,305,453,89
"177",51710000800,"Virginia","Norfolk",1,925,0,1,1,1,0,1,15.5,1,1,1,1,1,0,0,0,1873.892222,2075.000005,1873.892222,589.1610056,642.0201502,589.1610056,2075.000005,642.0201502,164.0000036,0.079036146,449.9999953,0.216867468,0.055421686,27.03437797,0.029226355,45.38100182,0.049060543,1873.892222,0.903080589,589.1610056,0.283933015,145.1049311,0.069930087,437.2586143,0.210727043,24.90276782,0.026921911,41.80443594,0.045193985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,164,450,28
"178",51710000901,"Virginia","Norfolk",1,1001,0.3061038,1,1,1,0,1,13.5,1,1,1,1,1,0,0,0,2540.876038,4707.966887,2540.876038,1637.20137,3033.556035,1637.20137,4707.966887,3033.556035,7.45486419,0.001362366,1298.816304,0.237356781,0.015993805,0,0,15.25397379,0.015238735,2540.876038,0.464341381,1637.20137,0.299196157,3.781471359,0.000691058,630.2324759,0.115174064,0,0,9.170286967,0.009161126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,11,1584,0
"179",51710000902,"Virginia","Norfolk",1,431,0.6035019,1,1,1,0,1,2.5,1,1,1,1,1,0,0,0,2463.184996,3529.498623,2463.184996,1178.904037,1689.252011,1178.904037,3529.498623,1689.252011,0.053358167,1.50687e-05,777.9999924,0.219711944,0.025416549,0,0,13.25749556,0.03075985,2463.184996,0.695618468,1178.904037,0.332929691,0,0,471.09725,0.133040737,0,0,3.122131121,0.007243924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1,778,0
"180",51710001100,"Virginia","Norfolk",1,1229,0,0,1,0,0,1,21.2,0,1,0,1,0,0,0,0,0,1007.472232,0,0,363.1976229,0,1007.472232,363.1976229,58.7568804,0.022659807,322.0827107,0.124212384,0.051918594,66.50584623,0.054113789,61.73873751,0.050234937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,145,865,142
"181",51710001200,"Virginia","Norfolk",1,1650,0,0,0,0,0,0,13.4,1,1,1,1,1,0,0,1,3376.464,3489.99996,3376.464,1160.0052,1180.265582,1160.0052,3489.99996,1180.265582,453.9999924,0.130085958,781.9999862,0.224068764,0.024355301,158.676441,0.09616754,75.54216849,0.045783132,3376.464,0.967468195,1160.0052,0.332379713,437.600476,0.125386956,778.7492796,0.223137329,155.103584,0.094002172,73.50139338,0.044546299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,454,782,162
"182",51710001300,"Virginia","Norfolk",1,1161,0,0,1,0,0,1,17.3,0,1,0,1,0,0,0,0,0,1407.430785,0,0,713.5550197,0,1407.430785,713.5550197,75.140221,0.031598074,710.3091979,0.298700251,0.014977585,71.82987739,0.061868973,136.4544849,0.117531856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,146,1046,106
"183",51710001400,"Virginia","Norfolk",1,1311,0,0,1,0,0,1,14.8,0,1,0,1,0,0,0,0,0,680.6631965,0,0,153.3688132,0,680.6631965,153.3688132,133.0475798,0.053865417,51.95997479,0.021036427,0.012394305,23.41460103,0.017860108,46.42493216,0.035411848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,628,687,353
"184",51710001500,"Virginia","Norfolk",1,892,0,0,1,0,0,1,11.3,0,1,0,1,0,0,0,0,78.24460596,1424.434782,78.24460596,25.53086951,394.9787452,25.53086951,1424.434782,394.9787452,129.6675256,0.064996253,342.0024642,0.171429807,0.027329544,29.74695001,0.033348599,11.82622012,0.013258094,78.24460596,0.039220354,25.53086951,0.012797428,7.411106512,0.00371484,23.34819936,0.011703358,1.297868672,0.00145501,0.643563127,0.000721483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,187,428,44
"185",51710001600,"Virginia","Norfolk",1,753,0,1,1,1,1,1,21.1,1,1,1,1,1,0,0,1,955.6947758,1678.00002,955.6947758,272.1791362,578.6010682,272.1791362,1678.00002,578.6010682,231.0000003,0.137663886,1214.00002,0.723480346,0.041120382,227.9414385,0.302711074,157.4638122,0.209115289,955.6947758,0.569543966,272.1791362,0.162204491,87.95734965,0.052417968,746.8363218,0.445075281,44.47001957,0.059057131,77.16451065,0.10247611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,231,1214,210
"186",51710001700,"Virginia","Norfolk",1,1201,0,0,0,0,0,0,16.7,1,1,1,1,1,0,0,1,825.6886157,2008.291929,825.6886157,319.8767403,780.4409409,319.8767403,2008.291929,780.4409409,405.5071946,0.180546391,630.3260998,0.280643856,0.021525995,222.3522585,0.185139266,165.305796,0.13764013,825.6886157,0.367626276,319.8767403,0.142420632,201.5019585,0.089715921,310.9803847,0.138459655,88.7162314,0.073868636,70.62873553,0.058808273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,428,737,278
"187",51710002000,"Virginia","Norfolk",1,527,0.044697,0,0,0,0,0,4.8,0,1,0,1,0,0,0,0,0,1055.688841,0,0,306.6805534,0,1055.688841,306.6805534,174.686426,0.132338202,132.3027791,0.100229378,0.007614688,20.80315115,0.03947467,42.51078696,0.08066563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,275,177,23
"188",51710002100,"Virginia","Norfolk",1,653,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,242.6901777,0,0,44.51811581,0,242.6901777,44.51811581,60.49282452,0.042781347,3.221725591,0.002278448,0.005712235,23.93804549,0.036658569,10.14592643,0.015537406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,319,193,151
"189",51710002200,"Virginia","Norfolk",1,779,0,0,0,0,0,0,3.7,1,1,1,1,1,0,0,0,1000.263561,1904.99999,1000.263561,103.0072162,255.3979392,103.0072162,1904.99999,255.3979392,244.9999973,0.128608922,123.9999996,0.065091863,0.02152231,29.38339495,0.037719377,29.88227511,0.038359788,1000.263561,0.525072735,103.0072162,0.054072029,118.0211001,0.061953333,30.02577156,0.01576156,17.15551929,0.022022489,15.38720876,0.019752514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,245,124,29
"190",51710002300,"Virginia","Norfolk",1,823,0,0,0,0,0,0,12.4,1,1,1,1,1,0,0,0,2026.637186,2028.000005,2026.637186,377.099909,377.616482,377.099909,2028.000005,377.616482,202.0000007,0.099605523,86.00000029,0.042406312,0.054733728,0,0,0,0,2026.637186,0.999328001,377.099909,0.185946701,201.7654172,0.099489851,85.94414708,0.042378771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,202,86,0
"191",51710002400,"Virginia","Norfolk",1,1271,0,0,0,0,0,0,9.2,1,1,1,1,1,0,0,0,3461.000003,3461.000003,3461.000003,551.2776215,551.2776215,551.2776215,3461.000003,551.2776215,371.0000004,0.107194453,58.00000068,0.016758163,0.024270442,4.341880348,0.003416114,25.77047861,0.02027575,3461.000003,1.000000001,551.2776215,0.159282757,371.0000004,0.107194453,58.00000068,0.016758163,4.341880348,0.003416114,25.77047861,0.02027575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,371,58,4
"192",51710002500,"Virginia","Norfolk",1,808,0.5214827,1,1,1,1,1,53.2,1,1,1,1,1,0,0,1,2520.838313,4491.210777,2520.838313,1836.668987,3291.09108,1836.668987,4491.210777,3291.09108,142.7742094,0.03007039,1820.664516,0.383459249,0.042954271,114.3740807,0.14155208,155.8743495,0.192913799,2520.838313,0.530926351,1836.668987,0.386830031,6.447054615,0.001357846,734.3607576,0.154667388,6.536164546,0.008089313,10.16428044,0.012579555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,158,2031,123
"193",51710002600,"Virginia","Norfolk",1,846,0.4529335,1,1,1,0,1,58,1,1,1,1,1,0,0,0,862.0102266,3566.824947,862.0102266,597.1306748,2712.253539,597.1306748,3566.824947,2712.253539,65.1633605,0.01699175,1229.938661,0.320714123,0.112486133,63.53513149,0.075100628,34.31757792,0.040564513,862.0102266,0.224774505,597.1306748,0.155705521,8.463431849,0.002206892,205.1820799,0.053502498,24.03413428,0.028409142,9.580946727,0.011324996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324,73,1366,65
"194",51710002700,"Virginia","Norfolk",1,1051,0.0186207,0,0,0,0,1,32.5,0,0,0,0,0,0,0,0,0,74.29989326,0,0,37.39481056,0,74.29989326,37.39481056,10.54421707,0.003635937,52.84500718,0.018222416,0.000167884,8.325143017,0.007921164,12.49712877,0.011890703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,266,2388,341
"195",51710002800,"Virginia","Norfolk",1,1797,0.0476994,0,0,0,0,0,10,0,1,0,1,0,0,0,0,146.3810405,4140.470452,146.3810405,37.06414413,1044.000004,37.06414413,4140.470452,1044.000004,523.7612226,0.126177119,1154.806142,0.278199504,0.020958805,94.53765037,0.052608598,72.84903172,0.04053925,146.3810405,0.035264043,37.06414413,0.008928968,25.23176041,0.006078478,18.19381791,0.004382996,2.056725916,0.001144533,2.405570075,0.001338659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,525,1161,90
"196",51710002900,"Virginia","Norfolk",1,1458,0.0060408,0,1,0,1,1,24.5,0,1,0,1,0,0,0,1,94.8234148,2487.166074,94.8234148,64.40481329,1553.288628,64.40481329,2487.166074,1553.288628,197.8163395,0.049790169,2140.367307,0.538728242,0.002071953,277.7665604,0.190512044,296.7500709,0.203532285,94.8234148,0.023866956,64.40481329,0.016210625,11.57846797,0.002914288,88.06393385,0.022165601,17.38137972,0.011921385,13.68857569,0.009388598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,273,3380,347
"197",51710003000,"Virginia","Norfolk",1,798,0.0263702,0,0,0,0,0,15.7,0,1,0,1,0,0,0,0,81.73880768,1581.901196,81.73880768,31.34889555,496.9352693,31.34889555,1581.901196,496.9352693,159.5418409,0.082493196,489.5673602,0.253137208,0.010505866,25.08567245,0.03143568,53.32427171,0.066822396,81.73880768,0.04226412,31.34889555,0.016209357,15.66624665,0.008100438,35.25945616,0.018231363,2.057437032,0.002578242,3.119612336,0.003909289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,193,524,24
"198",51710003100,"Virginia","Norfolk",1,1202,0.0269576,0,1,0,0,1,23.1,0,1,0,1,0,0,0,0,0,1237.435039,0,0,743.6735478,0,1237.435039,743.6735478,92.46746157,0.029675052,877.3084349,0.281549562,0.003673384,81.94056003,0.068170183,78.96894974,0.065697962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,380,1817,137
"199",51710003200,"Virginia","Norfolk",1,947,0,0,1,0,1,1,20.2,0,1,0,1,0,0,0,1,199.1841583,2642.000012,199.1841583,81.63788366,1084.151655,81.63788366,2642.000012,1084.151655,238.0000006,0.09008327,1867.000008,0.706661623,0.003785011,133.1064548,0.140555918,180.8090722,0.190928271,199.1841583,0.07539143,81.63788366,0.030900032,24.95014274,0.009443657,104.6529026,0.039611242,12.09804052,0.012775122,12.42329049,0.013118575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,238,1867,128
"200",51710003300,"Virginia","Norfolk",1,940,0.0037722,0,1,0,0,1,10.9,0,1,0,1,0,0,0,0,0,1393.272725,0,0,588.236296,0,1393.272725,588.236296,180.5060369,0.068089791,1075.38798,0.405653708,0.00388825,22.84539347,0.02430361,85.40841209,0.090860013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,303,2167,59
