CensusTract,State,County,Urban,year,OHU2010,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,laseniorshalf,laseniorshalfshare,lablackhalf,lablackhalfshare,laasianhalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,laseniors1,laseniors1share,lablack1,lablack1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lalowi10,lalowi10share,laseniors10,laseniors10share,lablack10,lablack10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lablack20,lablack20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractSeniors,TractBlack,TractHUNV
51800075502,Virginia,Suffolk city,0,2019,1323,0,0,0,0,0,0,5.961251863,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4002.000023,502.6463319,331.999999,8.295852048,1832.000008,45.77711164,1.849075479,9.204243904,0.695710046,91.14417599,6.889204535,4002.000023,100.0000006,502.6463319,12.55987836,331.999999,8.295852048,1832.000008,45.77711164,9.204243904,0.695710046,91.14417599,6.889204535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,332,1832,10
51800075601,Virginia,Suffolk city,0,2019,1263,0.279798545,0,0,0,1,1,27.60023242,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,3573.999995,1660.07595,496.0000017,13.87800788,3122.999971,87.38108482,0.419697827,141.5896283,11.21058023,429.495513,34.00597886,2967.985053,83.04378995,1364.933032,38.19062765,423.5286,11.85026861,2583.753043,72.29303423,116.3480065,9.21203535,358.833104,28.41117213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1448,496,3123,140
51800075602,Virginia,Suffolk city,0,2019,551,0,0,0,0,0,0,5.453350854,0,0,0,0,0,0,0,0,159.4488319,159.4488319,NULL,19.17157451,19.17157451,NULL,1397.000005,167.9704346,199.0000009,14.24481037,188.9999998,13.52899068,0.143163923,28.94559106,5.253283315,17.57410891,3.18949345,1397.000005,100.0000003,167.9704346,12.02365316,199.0000009,14.24481037,188.9999998,13.52899068,28.94559106,5.253283315,17.57410891,3.18949345,19.17157451,1.372338906,30.22770655,2.163758522,6.930763217,0.496117625,3.335203926,0.605300168,2.024945241,0.367503674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,199,189,28
51800075701,Virginia,Suffolk city,0,2019,664,0,0,0,0,0,0,13.59163592,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,998.9669034,166.9289727,151.0562178,8.970084194,163.5299255,9.710803175,0.412898272,30.53520568,4.598675555,94.85453766,14.28532194,227.468725,13.507644,71.93665353,4.271772775,42.71859037,2.536733395,33.74063404,2.003600596,14.12470167,2.127214106,21.70005084,3.268079946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501,219,641,127
51800075702,Virginia,Suffolk city,1,2019,1300,0.475657527,0,0,0,0,0,6.278755074,1,1,1,1,1,0,0,0,1678.384336,2685.427822,1678.384336,294.9189113,484.2999597,294.9189113,2685.427822,484.2999597,333.1735015,9.322146096,769.8062201,21.53906603,0.824616307,39.74049883,3.056961448,106.5129195,8.1933015,1678.384336,46.96094952,294.9189113,8.251788229,204.556839,5.723470592,513.7218081,14.37386145,17.3714869,1.336268223,67.56683968,5.197449206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,681,481,928,58
51800075703,Virginia,Suffolk city,0,2019,614,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1546.900932,234.3919354,288.5773329,18.60588864,433.0373963,27.91988371,0.386847192,40.05633773,6.523833507,63.94423527,10.41437056,1527.297399,98.47178585,232.2239078,14.97252791,286.0489002,18.44286913,424.6755896,27.38076013,40.05633773,6.523833507,63.01211007,10.26255864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213,289,434,36
51800075801,Virginia,Suffolk city,0,2019,1139,0.484183344,0,0,0,0,0,11.07544141,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3073.138805,916.6242418,407.4211573,13.15110256,492.3657324,15.89301912,0.548741127,26.77203254,2.350485736,122.1404967,10.72348523,3025.702624,97.66632098,902.6210258,29.13560445,402.1083944,12.97961247,481.7755131,15.5511786,26.77203254,2.350485736,120.193467,10.55254319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,918,409,502,23
51800075802,Virginia,Suffolk city,0,2019,700,0.170940171,0,0,0,0,1,15.81291759,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1755.000004,596.5889526,310.9999988,17.72079765,694.0000028,39.54415971,0.170940166,43.08725302,6.15532186,112.6780622,16.09686603,1748.519263,99.63072726,594.399592,33.86892262,308.9226267,17.60242887,693.3370046,39.50638203,42.9298615,6.132837357,112.2502888,16.03575554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,610,311,694,43
51800075803,Virginia,Suffolk city,0,2019,546,0,0,0,0,0,0,9.784283513,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1427.886128,300.1410142,194.7324302,13.38367218,272.3352311,18.71719801,0.824742264,35.09027419,6.426790145,61.94002995,11.34432783,1364.627376,93.78882312,293.3842018,20.16386267,187.075028,12.85739024,255.7941133,17.58035143,32.46233567,5.945482724,59.41704574,10.88224281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252,199,277,40
51810040000,Virginia,Virginia Beach city,1,2019,369,60.84004024,1,1,1,0,1,6.723237598,1,1,1,1,1,0,0,0,1382.19638,2518.943167,1382.19638,91.13382719,180.2107273,91.13382719,2518.943167,180.2107273,2.000000029,5.03E-02,574.9999977,14.46177057,2.062374246,0.181947259,4.93E-02,0.437522041,0.118569659,1382.19638,34.76349044,91.13382719,2.292098269,0,0,314.182568,7.901976055,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,535,4,874,5
51810040200,Virginia,Virginia Beach city,1,2019,1750,13.95040697,1,1,1,0,1,17.13727194,1,1,1,1,1,0,0,0,863.7409583,4432.107843,863.7409583,374.2336337,1874.753201,374.2336337,4432.107843,1874.753201,285.8568804,5.410881704,2284.944066,43.25088144,1.975212801,64.3677174,3.67815528,215.3982669,12.3084724,863.7409583,16.34944082,374.2336337,7.083733365,63.24719007,1.19718323,212.8500899,4.02896252,26.23163417,1.498950524,55.21029233,3.154873847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1923,310,2844,79
51810040402,Virginia,Virginia Beach city,1,2019,3002,1.386704789,0,0,0,0,1,11.5017246,0,0,0,0,0,0,0,0,NULL,402.5592721,NULL,NULL,183.5937407,NULL,402.5592721,183.5937407,27.67057401,0.395576469,169.2035506,2.418921381,0.375262935,48.91135956,1.629292457,37.99352384,1.265607057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2875,481,4327,477
51810040403,Virginia,Virginia Beach city,1,2019,1696,0,1,1,1,1,1,7.177033493,1,1,1,1,1,0,0,1,3191.485084,3810.000035,3191.485084,829.4395901,959.0290081,829.4395901,3810.000035,959.0290081,346.0000006,9.081364844,874.0000191,22.93963305,6.955380709,186.4044626,10.99082916,82.56967043,4.868494719,3191.485084,83.7660127,829.4395901,21.77006798,292.7315204,7.683242005,687.6927385,18.04967817,147.6160524,8.703776673,69.0752678,4.072834187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,887,346,874,187
51810040404,Virginia,Virginia Beach city,1,2019,2771,2.203036618,0,0,0,0,0,4.080802603,1,1,1,1,1,0,0,0,612.5282713,4049.239424,612.5282713,62.06986065,434.6372828,62.06986065,4049.239424,434.6372828,534.4194529,7.955038001,735.011094,10.94092132,6.21574647,16.93123486,0.611015332,5.902595768,0.2130132,612.5282713,9.117717644,62.06986065,0.923933621,83.55532037,1.243752908,70.32702123,1.046844615,4.356021272,0.157200335,0.912536903,3.29E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,755,1114,1106,92
51810040600,Virginia,Virginia Beach city,1,2019,2387,1.649940466,0,1,0,0,1,16.70841314,0,1,0,1,0,0,0,0,NULL,1186.110983,NULL,NULL,483.6036529,NULL,1186.110983,483.6036529,146.2731358,2.488061504,635.7267567,10.81351857,0.407159181,74.3305552,3.113973825,88.22034262,3.695866888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2784,561,3194,324
51810040801,Virginia,Virginia Beach city,1,2019,1653,0,0,1,0,0,1,3.770072143,0,1,0,1,0,0,0,0,NULL,2037.590217,NULL,NULL,578.1239239,NULL,2037.590217,578.1239239,323.2792351,7.871420383,305.529419,7.439235914,1.583179901,17.44092316,1.055107269,88.12872802,5.331441502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106,446,797,40
51810040802,Virginia,Virginia Beach city,1,2019,1731,0.062879899,0,0,0,0,0,5.111429156,0,1,0,1,0,0,0,0,NULL,3120.192797,NULL,NULL,505.4001723,NULL,3120.192797,505.4001723,340.538697,7.137679668,755.2692137,15.83041739,4.180373589,9.658556752,0.557975549,33.25559129,1.921178007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,899,420,1480,28
51810041002,Virginia,Virginia Beach city,1,2019,844,0,0,1,0,0,1,13.88115135,0,1,0,1,0,0,0,0,NULL,842.8415623,NULL,NULL,454.6262569,NULL,842.8415623,454.6262569,111.5561337,5.460407916,49.48428208,2.422138134,1.887373382,30.02580963,3.557560383,19.96839254,2.365923287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,869,213,317,43
51810041003,Virginia,Virginia Beach city,1,2019,1321,0,0,1,0,0,1,7.564944333,0,1,0,1,0,0,0,0,NULL,1838.731674,NULL,NULL,270.3963584,NULL,1838.731674,270.3963584,249.9071915,7.115808414,223.1236676,6.353179601,3.101879619,12.89811138,0.976389961,29.5011923,2.233246957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,717,425,501,52
51810041004,Virginia,Virginia Beach city,1,2019,1410,0,0,1,0,0,1,15.72475763,0,1,0,1,0,0,0,0,NULL,1113.620329,NULL,NULL,269.1894599,NULL,1113.620329,269.1894599,177.1257024,4.469485299,269.1047675,6.790430671,1.199483608,14.72369908,1.044233977,58.34982531,4.138285483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381,477,797,63
51810041200,Virginia,Virginia Beach city,1,2019,2666,0,0,0,0,0,0,6.653393065,0,1,0,1,0,0,0,0,220.6997154,3887.576903,220.6997154,54.56102842,712.8025167,54.56102842,3887.576903,712.8025167,900.7870721,15.02062818,333.4197369,5.559775502,2.232071365,70.74104476,2.653452542,80.05475057,3.002803847,220.6997154,3.680168674,54.56102842,0.909805376,57.41875721,0.957458016,6.180928142,0.103067003,1.78077694,6.68E-02,4.408448001,0.16535814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,981,1382,452,88
51810041400,Virginia,Virginia Beach city,1,2019,1905,0,0,0,0,0,0,3.012382184,1,1,1,1,1,0,0,0,957.1423169,4366.074222,957.1423169,34.47710407,410.8621979,34.47710407,4366.074222,410.8621979,696.4402002,13.53625268,384.4050387,7.471429324,5.856536107,5.866480754,0.307951746,58.66330365,3.079438512,957.1423169,18.60334921,34.47710407,0.670108923,175.756419,3.416062567,40.85274696,0.794028124,0,0,12.62464735,0.662711147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,534,810,428,6
51810041600,Virginia,Virginia Beach city,1,2019,1363,0.751879699,0,0,0,0,0,1.564277588,0,1,0,1,0,0,0,0,105.3536235,939.2486311,105.3536235,13.84303962,106.9379727,13.84303962,939.2486311,106.9379727,217.6861801,6.546952786,26.67951227,0.802391347,2.51333996,6.766641696,0.496452069,2.844359289,0.208683734,105.3536235,3.168530029,13.84303962,0.416332019,27.17392476,0.817260895,0.291932881,8.78E-03,0.814324468,5.97E-02,0.341714338,2.51E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,281,904,204,49
51810041801,Virginia,Virginia Beach city,1,2019,1976,0,0,0,0,0,0,10.44303797,0,1,0,1,0,0,0,0,81.49976545,798.7226053,81.49976545,15.17772206,151.3175921,15.17772206,798.7226053,151.3175921,105.143662,2.426018967,10.68386078,0.246512708,0.347019164,1.541239802,7.80E-02,10.03708442,0.507949617,81.49976545,1.880474514,15.17772206,0.350201247,14.55613752,0.335859195,0,0,0,0,1.004766355,5.08E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1210,349,599,134
51810041802,Virginia,Virginia Beach city,1,2019,2714,0,0,0,0,0,0,6.533212011,1,1,1,1,1,0,0,0,2274.819883,4643.203978,2274.819883,271.9930916,667.9365487,271.9930916,4643.203978,667.9365487,611.0318254,10.55687328,71.7631652,1.239861182,1.466513005,80.53301826,2.967318285,108.4843245,3.997211661,2274.819883,39.30234768,271.9930916,4.699258666,257.2245747,4.444101152,42.06699327,0.726796705,14.07725327,0.518690246,53.51764107,1.971910135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,851,792,164,145
51810042000,Virginia,Virginia Beach city,1,2019,1236,0,0,0,0,0,0,1.4248328,1,1,1,1,1,0,0,0,3501.999984,3501.999984,3501.999984,181.7638495,181.7638495,181.7638495,3501.999984,181.7638495,574.9999976,16.41918897,71.0000008,2.02741293,3.141062228,0,0,0,0,3501.999984,99.99999955,181.7638495,5.190286965,574.9999976,16.41918897,71.0000008,2.02741293,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178,575,71,0
51810042201,Virginia,Virginia Beach city,1,2019,1416,0,0,0,0,0,0,1.794453507,1,1,1,1,1,0,0,0,2867.761732,3625.000007,2867.761732,217.2382819,251.2849453,217.2382819,3625.000007,251.2849453,629.0000017,17.35172418,134.0000013,3.696551759,3.062068995,26.01950392,1.837535588,58.17827294,4.108635094,2867.761732,79.11066846,217.2382819,5.99278019,495.6454627,13.67297828,125.3965322,3.459214681,26.01950392,1.837535588,46.83204426,3.307347759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240,629,134,25
51810042202,Virginia,Virginia Beach city,1,2019,1701,1.051924799,0,0,0,0,0,4.070837167,1,1,1,1,1,0,0,0,899.2920447,2947.971669,899.2920447,89.80863234,385.9484928,89.80863234,2947.971669,385.9484928,466.9525386,10.4510416,120.8912668,2.705713222,1.245258072,33.48627801,1.968623046,36.99253148,2.174751997,899.2920447,20.12739581,89.80863234,2.01004101,148.5675389,3.325146351,7.548908907,0.168954989,9.499073047,0.558440508,10.8386303,0.63719167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,698,710,186,40
51810042400,Virginia,Virginia Beach city,1,2019,1850,2.005375233,0,0,0,0,0,6.065057712,0,1,0,1,0,0,0,0,NULL,1279.091673,NULL,NULL,150.3796955,NULL,1279.091673,150.3796955,188.6832165,3.900831434,44.8586003,0.927405423,0.700997058,8.578092713,0.463680687,45.89073355,2.480580192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,942,737,563,169
51810042600,Virginia,Virginia Beach city,1,2019,1073,3.094855305,0,0,0,0,0,12.56140351,0,1,0,1,0,0,0,0,107.5038954,1979.476644,107.5038954,31.17700273,567.7629135,31.17700273,1979.476644,567.7629135,303.1440383,12.18424591,356.528365,14.32991821,1.411565343,16.67251701,1.553822648,87.01001485,8.109041459,107.5038954,4.320896117,31.17700273,1.253094965,32.42221957,1.303143874,2.218498122,8.92E-02,0,0,5.155729517,0.480496693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816,358,505,28
51810042801,Virginia,Virginia Beach city,1,2019,1976,0.25974026,0,0,0,0,0,5.59488862,0,1,0,1,0,0,0,0,NULL,5482.706967,NULL,NULL,1410.658517,NULL,5482.706967,1410.658517,754.4736064,13.06447803,989.5465699,17.13500554,3.044772195,8.68235293,0.43939033,144.8671072,7.331331336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517,800,1028,9
51810042802,Virginia,Virginia Beach city,1,2019,1937,0.219828534,0,1,0,0,1,6.439313705,0,1,0,1,0,0,0,0,NULL,2626.685199,NULL,NULL,811.6131878,NULL,2626.685199,811.6131878,172.3150482,3.787976439,929.6590101,20.43655771,2.701787823,62.46188668,3.224671486,92.76228233,4.788966563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1429,245,1488,90
51810043002,Virginia,Virginia Beach city,1,2019,1493,0,0,0,0,0,0,1.811062163,1,1,1,1,1,0,0,0,1720.663512,3506.56971,1720.663512,63.44773025,131.1033165,63.44773025,3506.56971,131.1033165,459.2814024,10.78378498,21.67416543,0.508902687,2.689852032,7.930649181,0.531188827,12.07253948,0.808609476,1720.663512,40.40064597,63.44773025,1.489733042,202.6015308,4.757021151,9.666505657,0.226966557,3.305397518,0.221393002,5.873069121,0.393373685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,551,41,10
51810043003,Virginia,Virginia Beach city,1,2019,2547,0,0,0,0,0,0,2.643701182,0,1,0,1,0,0,0,1,0,2221.038476,0,0,214.0496026,0,2221.038476,214.0496026,962.0593809,22.75447921,26.94658852,0.637336531,1.562981649,146.7070042,5.759992313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,460,1480,58,243
51810043004,Virginia,Virginia Beach city,1,2019,1712,0,0,0,0,0,0,1.628151261,0,1,0,1,0,0,0,0,461.0874794,2158.679336,461.0874794,56.96093869,173.3747257,56.96093869,2158.679336,173.3747257,369.0126729,9.703199393,22.73389685,0.597788505,0.801286332,7.987059317,0.466533839,11.03198556,0.64439168,461.0874794,12.12430921,56.96093869,1.497789605,108.5737322,2.854949571,0,0,2.761966423,0.161329814,2.208008179,0.12897244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,352,551,74,18
51810043200,Virginia,Virginia Beach city,1,2019,279,12.87477954,1,1,1,0,1,8.999081726,1,1,1,1,1,0,0,0,1132.838713,1134.000007,1132.838713,543.0135946,543.570248,543.0135946,1134.000007,543.570248,13.00000035,1.146384511,295.00001,26.01411023,1.058201049,8.872791558,3.180212028,0,0,1132.838713,99.89759372,543.0135946,47.8847967,12.86496615,1.134476733,295.00001,26.01411023,8.855614062,3.174055219,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,522,13,295,9
51810043400,Virginia,Virginia Beach city,1,2019,1017,0,0,0,0,0,0,2.205882353,1,1,1,1,1,0,0,0,2054.999997,2054.999997,2054.999997,99.32301411,99.32301411,99.32301411,2054.999997,99.32301411,393.0000006,19.12408762,9.999999948,0.486618002,0.973236018,41.0909095,4.04040408,0,0,2054.999997,99.99999987,99.32301411,4.833236697,393.0000006,19.12408762,9.999999948,0.486618002,41.0909095,4.04040408,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98,393,10,36
51810043600,Virginia,Virginia Beach city,1,2019,799,0,0,0,0,0,0,4.971098266,1,1,1,1,1,0,0,0,1723.999991,1723.999991,1723.999991,107.9277595,107.9277595,107.9277595,1723.999991,107.9277595,321.0000011,18.61948962,5.999999909,0.348027837,0.870069595,12.48243541,1.562257248,4.842424195,0.6060606,1723.999991,99.99999947,107.9277595,6.260310875,321.0000011,18.61948962,5.999999909,0.348027837,12.48243541,1.562257248,4.842424195,0.6060606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,321,6,13
51810043800,Virginia,Virginia Beach city,1,2019,1729,0,0,0,0,0,0,3.936810431,1,1,1,1,1,0,0,0,1486.160512,2771.975483,1486.160512,117.4805314,276.9790024,117.4805314,2771.975483,276.9790024,664.0123983,17.87863216,8.860903025,0.238581126,0.861604745,47.97577317,2.774769993,4.381664642,0.253421899,1486.160512,40.01509188,117.4805314,3.163180705,234.6921872,6.319121896,2.139881432,5.76E-02,16.25648955,0.94022496,2.059967091,0.119142111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438,797,53,91
51810044001,Virginia,Virginia Beach city,1,2019,2868,0,0,1,0,1,1,8.63524446,0,1,0,1,0,0,0,1,NULL,2808.624092,NULL,NULL,873.6211402,NULL,2808.624092,873.6211402,215.8345933,3.899450647,382.5175758,6.910886645,0.937346078,170.0695161,5.929899445,102.0420535,3.557951655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1810,374,728,233
51810044003,Virginia,Virginia Beach city,1,2019,2513,2.651307369,0,0,0,0,0,6.133726285,1,1,1,1,1,0,0,1,3205.584744,5468.999992,3205.584744,503.160904,999.1869103,503.160904,5468.999992,999.1869103,653.0000045,11.94002568,287.9999988,5.266044958,1.444505387,110.2789382,4.388338169,84.12120077,3.347441336,3205.584744,58.61372726,503.160904,9.200235949,465.9243027,8.519369221,119.8039021,2.190599783,78.32239437,3.116688992,48.42119426,1.926828263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,937,653,288,107
51810044004,Virginia,Virginia Beach city,1,2019,1106,0.724987917,0,0,0,0,0,18.6559679,0,1,0,1,0,0,0,0,0,1080.817837,0,0,534.5954965,0,1080.817837,534.5954965,74.75117579,3.612913281,139.1592783,6.725919687,1.69760067,44.98182976,4.067073215,36.021944,3.256956962,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,843,140,196,49
51810044200,Virginia,Virginia Beach city,1,2019,2804,1.715500228,1,1,1,0,1,28.31375839,1,1,1,1,1,0,0,0,612.0844762,2873.805718,612.0844762,154.1413805,1172.577527,154.1413805,2873.805718,1172.577527,227.3739913,3.451859592,512.7942872,7.784944394,1.069023136,74.9637941,2.673459133,243.2755292,8.676017447,612.0844762,9.29231025,154.1413805,2.340084721,55.44989506,0.841808032,128.1816107,1.945978605,6.968237684,0.248510616,47.88049339,1.707578224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3513,431,1936,305
